DATE,Seasonality,Metro,Tier,HPI
8/1/13,NSA,Phoenix,High,147.59
9/1/13,NSA,Phoenix,High,148.88
10/1/13,NSA,Phoenix,High,149.9
11/1/13,NSA,Phoenix,High,150.51
12/1/13,NSA,Phoenix,High,150.11
1/1/14,NSA,Phoenix,High,149.63
2/1/14,NSA,Phoenix,High,149.31
3/1/14,NSA,Phoenix,High,149.41
4/1/14,NSA,Phoenix,High,150.07
5/1/14,NSA,Phoenix,High,150.44
6/1/14,NSA,Phoenix,High,151.13
7/1/14,NSA,Phoenix,High,151.28
8/1/14,NSA,Phoenix,High,151.66
9/1/14,NSA,Phoenix,High,151.58
10/1/14,NSA,Phoenix,High,151.57
11/1/14,NSA,Phoenix,High,151.77
12/1/14,NSA,Phoenix,High,151.86
1/1/15,NSA,Phoenix,High,151.94
2/1/15,NSA,Phoenix,High,151.96
3/1/15,NSA,Phoenix,High,152.41
4/1/15,NSA,Phoenix,High,153.29
5/1/15,NSA,Phoenix,High,154.16
6/1/15,NSA,Phoenix,High,155.01
7/1/15,NSA,Phoenix,High,155.66
8/1/15,NSA,Phoenix,High,156.45
9/1/15,NSA,Phoenix,High,156.7
10/1/15,NSA,Phoenix,High,157.21
11/1/15,NSA,Phoenix,High,157.64
1/1/93,SA,Phoenix,High,66.6
2/1/93,SA,Phoenix,High,66.69
3/1/93,SA,Phoenix,High,66.91
4/1/93,SA,Phoenix,High,67.1
5/1/93,SA,Phoenix,High,67.47
6/1/93,SA,Phoenix,High,67.52
7/1/93,SA,Phoenix,High,67.87
8/1/93,SA,Phoenix,High,68.08
9/1/93,SA,Phoenix,High,68.65
10/1/93,SA,Phoenix,High,68.95
11/1/93,SA,Phoenix,High,69.58
12/1/93,SA,Phoenix,High,70.16
1/1/94,SA,Phoenix,High,70.61
2/1/94,SA,Phoenix,High,70.98
3/1/94,SA,Phoenix,High,71.49
4/1/94,SA,Phoenix,High,72.14
5/1/94,SA,Phoenix,High,72.66
6/1/94,SA,Phoenix,High,72.98
7/1/94,SA,Phoenix,High,73.4
8/1/94,SA,Phoenix,High,73.81
9/1/94,SA,Phoenix,High,74.27
10/1/94,SA,Phoenix,High,74.73
11/1/94,SA,Phoenix,High,74.96
12/1/94,SA,Phoenix,High,75.25
1/1/95,SA,Phoenix,High,75.57
2/1/95,SA,Phoenix,High,75.98
3/1/95,SA,Phoenix,High,76.21
4/1/95,SA,Phoenix,High,76.32
5/1/95,SA,Phoenix,High,76.53
6/1/95,SA,Phoenix,High,77.06
7/1/95,SA,Phoenix,High,77.34
8/1/95,SA,Phoenix,High,77.68
9/1/95,SA,Phoenix,High,77.79
10/1/95,SA,Phoenix,High,78.22
11/1/95,SA,Phoenix,High,78.63
12/1/95,SA,Phoenix,High,79.1
1/1/96,SA,Phoenix,High,79.44
2/1/96,SA,Phoenix,High,79.86
3/1/96,SA,Phoenix,High,80.11
4/1/96,SA,Phoenix,High,80.42
5/1/96,SA,Phoenix,High,80.62
6/1/96,SA,Phoenix,High,80.91
7/1/96,SA,Phoenix,High,81.29
8/1/96,SA,Phoenix,High,81.63
9/1/96,SA,Phoenix,High,81.88
10/1/96,SA,Phoenix,High,81.99
11/1/96,SA,Phoenix,High,82.22
12/1/96,SA,Phoenix,High,82.32
1/1/97,SA,Phoenix,High,82.66
2/1/97,SA,Phoenix,High,82.98
3/1/97,SA,Phoenix,High,83.4
4/1/97,SA,Phoenix,High,83.91
5/1/97,SA,Phoenix,High,84.31
6/1/97,SA,Phoenix,High,84.25
7/1/97,SA,Phoenix,High,84.06
8/1/97,SA,Phoenix,High,84.16
9/1/97,SA,Phoenix,High,84.68
10/1/97,SA,Phoenix,High,85.36
11/1/97,SA,Phoenix,High,85.83
12/1/97,SA,Phoenix,High,86.27
1/1/98,SA,Phoenix,High,86.74
2/1/98,SA,Phoenix,High,87.3
3/1/98,SA,Phoenix,High,87.47
4/1/98,SA,Phoenix,High,87.8
5/1/98,SA,Phoenix,High,88.28
6/1/98,SA,Phoenix,High,89.1
7/1/98,SA,Phoenix,High,89.65
8/1/98,SA,Phoenix,High,90.1
9/1/98,SA,Phoenix,High,90.54
10/1/98,SA,Phoenix,High,90.92
11/1/98,SA,Phoenix,High,91.41
12/1/98,SA,Phoenix,High,91.99
1/1/99,SA,Phoenix,High,92.68
2/1/99,SA,Phoenix,High,93.37
3/1/99,SA,Phoenix,High,94.23
4/1/99,SA,Phoenix,High,94.78
5/1/99,SA,Phoenix,High,95.22
6/1/99,SA,Phoenix,High,95.55
7/1/99,SA,Phoenix,High,96.13
8/1/99,SA,Phoenix,High,96.95
9/1/99,SA,Phoenix,High,97.86
10/1/99,SA,Phoenix,High,98.63
11/1/99,SA,Phoenix,High,99.36
12/1/99,SA,Phoenix,High,99.89
1/1/00,SA,Phoenix,High,100.45
2/1/00,SA,Phoenix,High,100.84
3/1/00,SA,Phoenix,High,101.84
4/1/00,SA,Phoenix,High,102.54
5/1/00,SA,Phoenix,High,103.42
6/1/00,SA,Phoenix,High,104.31
7/1/00,SA,Phoenix,High,104.53
8/1/00,SA,Phoenix,High,105.06
9/1/00,SA,Phoenix,High,105.32
10/1/00,SA,Phoenix,High,105.63
11/1/00,SA,Phoenix,High,106.12
12/1/00,SA,Phoenix,High,106.61
1/1/01,SA,Phoenix,High,106.96
2/1/01,SA,Phoenix,High,107.2
3/1/01,SA,Phoenix,High,107.42
4/1/01,SA,Phoenix,High,108.03
5/1/01,SA,Phoenix,High,108.97
6/1/01,SA,Phoenix,High,109.2
7/1/01,SA,Phoenix,High,109.78
8/1/01,SA,Phoenix,High,110.01
9/1/01,SA,Phoenix,High,110.41
10/1/01,SA,Phoenix,High,110.85
11/1/01,SA,Phoenix,High,110.87
12/1/01,SA,Phoenix,High,111.53
1/1/02,SA,Phoenix,High,112.08
2/1/02,SA,Phoenix,High,113.14
3/1/02,SA,Phoenix,High,113.45
4/1/02,SA,Phoenix,High,113.87
5/1/02,SA,Phoenix,High,114.3
6/1/02,SA,Phoenix,High,114.73
7/1/02,SA,Phoenix,High,115.05
8/1/02,SA,Phoenix,High,115.16
9/1/02,SA,Phoenix,High,115.48
10/1/02,SA,Phoenix,High,115.63
11/1/02,SA,Phoenix,High,116.16
12/1/02,SA,Phoenix,High,116.5
1/1/03,SA,Phoenix,High,117.61
2/1/03,SA,Phoenix,High,118.57
3/1/03,SA,Phoenix,High,119.93
4/1/03,SA,Phoenix,High,120.28
5/1/03,SA,Phoenix,High,120.57
6/1/03,SA,Phoenix,High,121
7/1/03,SA,Phoenix,High,121.73
8/1/03,SA,Phoenix,High,122.74
9/1/03,SA,Phoenix,High,123.83
10/1/03,SA,Phoenix,High,124.76
11/1/03,SA,Phoenix,High,125.87
12/1/03,SA,Phoenix,High,127.43
1/1/04,SA,Phoenix,High,128.68
2/1/04,SA,Phoenix,High,129.88
3/1/04,SA,Phoenix,High,131.27
4/1/04,SA,Phoenix,High,132.64
5/1/04,SA,Phoenix,High,134.6
6/1/04,SA,Phoenix,High,136.17
7/1/04,SA,Phoenix,High,138.34
8/1/04,SA,Phoenix,High,140.27
9/1/04,SA,Phoenix,High,143.92
10/1/04,SA,Phoenix,High,147.67
11/1/04,SA,Phoenix,High,151.82
12/1/04,SA,Phoenix,High,156.53
1/1/05,SA,Phoenix,High,160.23
2/1/05,SA,Phoenix,High,165.45
3/1/05,SA,Phoenix,High,171.02
4/1/05,SA,Phoenix,High,177.77
5/1/05,SA,Phoenix,High,183.77
6/1/05,SA,Phoenix,High,190.93
7/1/05,SA,Phoenix,High,197.17
8/1/05,SA,Phoenix,High,202.97
9/1/05,SA,Phoenix,High,209.21
10/1/05,SA,Phoenix,High,212.69
11/1/05,SA,Phoenix,High,215.8
12/1/05,SA,Phoenix,High,218.43
1/1/06,SA,Phoenix,High,220.42
2/1/06,SA,Phoenix,High,222.67
3/1/06,SA,Phoenix,High,223.79
4/1/06,SA,Phoenix,High,224.44
5/1/06,SA,Phoenix,High,224.64
6/1/06,SA,Phoenix,High,223.67
7/1/06,SA,Phoenix,High,222.53
8/1/06,SA,Phoenix,High,221.41
9/1/06,SA,Phoenix,High,220.07
10/1/06,SA,Phoenix,High,219.33
11/1/06,SA,Phoenix,High,218.56
12/1/06,SA,Phoenix,High,218.69
1/1/07,SA,Phoenix,High,219.36
2/1/07,SA,Phoenix,High,218.59
3/1/07,SA,Phoenix,High,217.7
4/1/07,SA,Phoenix,High,215.5
5/1/07,SA,Phoenix,High,213.74
6/1/07,SA,Phoenix,High,210.88
7/1/07,SA,Phoenix,High,207.83
8/1/07,SA,Phoenix,High,205.58
9/1/07,SA,Phoenix,High,203.38
10/1/07,SA,Phoenix,High,198.56
11/1/07,SA,Phoenix,High,192.24
12/1/07,SA,Phoenix,High,186.45
1/1/08,SA,Phoenix,High,180.84
2/1/08,SA,Phoenix,High,175.49
3/1/08,SA,Phoenix,High,170.84
4/1/08,SA,Phoenix,High,164.23
5/1/08,SA,Phoenix,High,159.7
6/1/08,SA,Phoenix,High,155.24
7/1/08,SA,Phoenix,High,151.34
8/1/08,SA,Phoenix,High,147.04
9/1/08,SA,Phoenix,High,142.52
10/1/08,SA,Phoenix,High,138.93
11/1/08,SA,Phoenix,High,135.49
12/1/08,SA,Phoenix,High,132.37
1/1/09,SA,Phoenix,High,127.48
2/1/09,SA,Phoenix,High,123.87
3/1/09,SA,Phoenix,High,120.7
4/1/09,SA,Phoenix,High,118.84
5/1/09,SA,Phoenix,High,118.02
6/1/09,SA,Phoenix,High,118.61
7/1/09,SA,Phoenix,High,119.22
8/1/09,SA,Phoenix,High,119.61
9/1/09,SA,Phoenix,High,119.92
10/1/09,SA,Phoenix,High,120.46
11/1/09,SA,Phoenix,High,121.31
12/1/09,SA,Phoenix,High,122.12
1/1/10,SA,Phoenix,High,122.29
2/1/10,SA,Phoenix,High,121.61
3/1/10,SA,Phoenix,High,121.22
4/1/10,SA,Phoenix,High,120.93
5/1/10,SA,Phoenix,High,120.74
6/1/10,SA,Phoenix,High,119.47
7/1/10,SA,Phoenix,High,118.15
8/1/10,SA,Phoenix,High,116.7
9/1/10,SA,Phoenix,High,116.26
10/1/10,SA,Phoenix,High,115.3
11/1/10,SA,Phoenix,High,114.83
12/1/10,SA,Phoenix,High,114.35
1/1/11,SA,Phoenix,High,114.01
2/1/11,SA,Phoenix,High,114.19
3/1/11,SA,Phoenix,High,113.78
4/1/11,SA,Phoenix,High,113.58
5/1/11,SA,Phoenix,High,113.09
6/1/11,SA,Phoenix,High,112.69
7/1/11,SA,Phoenix,High,111.95
8/1/11,SA,Phoenix,High,111.71
9/1/11,SA,Phoenix,High,111.63
10/1/11,SA,Phoenix,High,112.15
11/1/11,SA,Phoenix,High,112.38
12/1/11,SA,Phoenix,High,113.27
1/1/12,SA,Phoenix,High,114.39
2/1/12,SA,Phoenix,High,115.65
3/1/12,SA,Phoenix,High,118.03
4/1/12,SA,Phoenix,High,119.4
5/1/12,SA,Phoenix,High,121.08
6/1/12,SA,Phoenix,High,122.86
7/1/12,SA,Phoenix,High,124.93
8/1/12,SA,Phoenix,High,126.73
9/1/12,SA,Phoenix,High,128.12
10/1/12,SA,Phoenix,High,129.37
11/1/12,SA,Phoenix,High,130.86
12/1/12,SA,Phoenix,High,132.59
1/1/13,SA,Phoenix,High,134.59
2/1/13,SA,Phoenix,High,136.79
3/1/13,SA,Phoenix,High,139.13
4/1/13,SA,Phoenix,High,140.26
5/1/13,SA,Phoenix,High,141.83
6/1/13,SA,Phoenix,High,143.33
7/1/13,SA,Phoenix,High,144.74
8/1/13,SA,Phoenix,High,146.11
9/1/13,SA,Phoenix,High,147.89
10/1/13,SA,Phoenix,High,149.21
11/1/13,SA,Phoenix,High,150.26
12/1/13,SA,Phoenix,High,150.6
1/1/14,SA,Phoenix,High,150.74
2/1/14,SA,Phoenix,High,150.87
3/1/14,SA,Phoenix,High,150.98
4/1/14,SA,Phoenix,High,150.81
5/1/14,SA,Phoenix,High,150.44
6/1/14,SA,Phoenix,High,150.27
7/1/14,SA,Phoenix,High,150.07
8/1/14,SA,Phoenix,High,150.21
9/1/14,SA,Phoenix,High,150.61
10/1/14,SA,Phoenix,High,150.94
11/1/14,SA,Phoenix,High,151.55
12/1/14,SA,Phoenix,High,152.37
1/1/15,SA,Phoenix,High,153.05
2/1/15,SA,Phoenix,High,153.5
3/1/15,SA,Phoenix,High,153.93
4/1/15,SA,Phoenix,High,153.97
5/1/15,SA,Phoenix,High,154.13
6/1/15,SA,Phoenix,High,154.14
7/1/15,SA,Phoenix,High,154.45
8/1/15,SA,Phoenix,High,155.01
9/1/15,SA,Phoenix,High,155.7
10/1/15,SA,Phoenix,High,156.58
11/1/15,SA,Phoenix,High,157.39
1/1/93,NSA,Phoenix,Middle,69.2
2/1/93,NSA,Phoenix,Middle,69.35
3/1/93,NSA,Phoenix,Middle,69.8
4/1/93,NSA,Phoenix,Middle,69.71
5/1/93,NSA,Phoenix,Middle,69.91
6/1/93,NSA,Phoenix,Middle,70.17
7/1/93,NSA,Phoenix,Middle,70.55
8/1/93,NSA,Phoenix,Middle,70.9
9/1/93,NSA,Phoenix,Middle,71.54
10/1/93,NSA,Phoenix,Middle,71.84
11/1/93,NSA,Phoenix,Middle,72.16
12/1/93,NSA,Phoenix,Middle,72.16
1/1/94,NSA,Phoenix,Middle,72.76
2/1/94,NSA,Phoenix,Middle,73.01
3/1/94,NSA,Phoenix,Middle,73.33
4/1/94,NSA,Phoenix,Middle,73.61
5/1/94,NSA,Phoenix,Middle,73.82
6/1/94,NSA,Phoenix,Middle,74.07
7/1/94,NSA,Phoenix,Middle,74.52
8/1/94,NSA,Phoenix,Middle,75.14
9/1/94,NSA,Phoenix,Middle,75.91
10/1/94,NSA,Phoenix,Middle,76.18
11/1/94,NSA,Phoenix,Middle,76.48
12/1/94,NSA,Phoenix,Middle,76.8
1/1/95,NSA,Phoenix,Middle,76.93
2/1/95,NSA,Phoenix,Middle,77.21
3/1/95,NSA,Phoenix,Middle,77.25
4/1/95,NSA,Phoenix,Middle,77.82
5/1/95,NSA,Phoenix,Middle,78.28
6/1/95,NSA,Phoenix,Middle,78.86
7/1/95,NSA,Phoenix,Middle,79.25
8/1/95,NSA,Phoenix,Middle,79.59
9/1/95,NSA,Phoenix,Middle,79.87
10/1/95,NSA,Phoenix,Middle,80.25
11/1/95,NSA,Phoenix,Middle,80.51
12/1/95,NSA,Phoenix,Middle,80.69
1/1/96,NSA,Phoenix,Middle,80.98
2/1/96,NSA,Phoenix,Middle,81.16
3/1/96,NSA,Phoenix,Middle,81.68
4/1/96,NSA,Phoenix,Middle,82.31
5/1/96,NSA,Phoenix,Middle,82.98
6/1/96,NSA,Phoenix,Middle,83.28
7/1/96,NSA,Phoenix,Middle,83.6
8/1/96,NSA,Phoenix,Middle,83.85
9/1/96,NSA,Phoenix,Middle,84.2
10/1/96,NSA,Phoenix,Middle,84.27
11/1/96,NSA,Phoenix,Middle,84.45
12/1/96,NSA,Phoenix,Middle,84.58
1/1/97,NSA,Phoenix,Middle,84.81
2/1/97,NSA,Phoenix,Middle,85.03
3/1/97,NSA,Phoenix,Middle,85.32
4/1/97,NSA,Phoenix,Middle,85.78
5/1/97,NSA,Phoenix,Middle,86.26
6/1/97,NSA,Phoenix,Middle,86.51
7/1/97,NSA,Phoenix,Middle,86.72
8/1/97,NSA,Phoenix,Middle,86.92
9/1/97,NSA,Phoenix,Middle,87.34
10/1/97,NSA,Phoenix,Middle,87.93
11/1/97,NSA,Phoenix,Middle,88.28
12/1/97,NSA,Phoenix,Middle,88.58
1/1/98,NSA,Phoenix,Middle,88.6
2/1/98,NSA,Phoenix,Middle,89.03
3/1/98,NSA,Phoenix,Middle,89.25
4/1/98,NSA,Phoenix,Middle,89.82
5/1/98,NSA,Phoenix,Middle,90.38
6/1/98,NSA,Phoenix,Middle,90.98
7/1/98,NSA,Phoenix,Middle,91.55
8/1/98,NSA,Phoenix,Middle,92.09
9/1/98,NSA,Phoenix,Middle,92.43
10/1/98,NSA,Phoenix,Middle,92.75
11/1/98,NSA,Phoenix,Middle,93.06
12/1/98,NSA,Phoenix,Middle,93.32
1/1/99,NSA,Phoenix,Middle,93.39
2/1/99,NSA,Phoenix,Middle,93.76
3/1/99,NSA,Phoenix,Middle,94.37
4/1/99,NSA,Phoenix,Middle,95.36
5/1/99,NSA,Phoenix,Middle,95.83
6/1/99,NSA,Phoenix,Middle,96.54
7/1/99,NSA,Phoenix,Middle,96.92
8/1/99,NSA,Phoenix,Middle,97.67
9/1/99,NSA,Phoenix,Middle,98.19
10/1/99,NSA,Phoenix,Middle,98.83
11/1/99,NSA,Phoenix,Middle,99.25
12/1/99,NSA,Phoenix,Middle,99.63
1/1/00,NSA,Phoenix,Middle,100
2/1/00,NSA,Phoenix,Middle,100.63
3/1/00,NSA,Phoenix,Middle,101.28
4/1/00,NSA,Phoenix,Middle,101.77
5/1/00,NSA,Phoenix,Middle,102.37
6/1/00,NSA,Phoenix,Middle,102.92
7/1/00,NSA,Phoenix,Middle,103.43
8/1/00,NSA,Phoenix,Middle,103.85
9/1/00,NSA,Phoenix,Middle,104.47
10/1/00,NSA,Phoenix,Middle,104.93
11/1/00,NSA,Phoenix,Middle,104.99
12/1/00,NSA,Phoenix,Middle,104.8
1/1/01,NSA,Phoenix,Middle,104.96
2/1/01,NSA,Phoenix,Middle,105.51
3/1/01,NSA,Phoenix,Middle,106.35
4/1/01,NSA,Phoenix,Middle,107.01
5/1/01,NSA,Phoenix,Middle,107.47
6/1/01,NSA,Phoenix,Middle,108.06
7/1/01,NSA,Phoenix,Middle,108.68
8/1/01,NSA,Phoenix,Middle,109.37
9/1/01,NSA,Phoenix,Middle,109.71
10/1/01,NSA,Phoenix,Middle,110.11
11/1/01,NSA,Phoenix,Middle,110.25
12/1/01,NSA,Phoenix,Middle,110.52
1/1/02,NSA,Phoenix,Middle,110.6
2/1/02,NSA,Phoenix,Middle,110.63
3/1/02,NSA,Phoenix,Middle,111
4/1/02,NSA,Phoenix,Middle,111.81
5/1/02,NSA,Phoenix,Middle,112.76
6/1/02,NSA,Phoenix,Middle,113.62
7/1/02,NSA,Phoenix,Middle,113.99
8/1/02,NSA,Phoenix,Middle,114.64
9/1/02,NSA,Phoenix,Middle,115.12
10/1/02,NSA,Phoenix,Middle,115.47
11/1/02,NSA,Phoenix,Middle,115.53
12/1/02,NSA,Phoenix,Middle,115.59
1/1/03,NSA,Phoenix,Middle,115.74
2/1/03,NSA,Phoenix,Middle,116.05
3/1/03,NSA,Phoenix,Middle,116.57
4/1/03,NSA,Phoenix,Middle,117.18
5/1/03,NSA,Phoenix,Middle,118.21
6/1/03,NSA,Phoenix,Middle,119.09
7/1/03,NSA,Phoenix,Middle,120.09
8/1/03,NSA,Phoenix,Middle,120.96
9/1/03,NSA,Phoenix,Middle,121.74
10/1/03,NSA,Phoenix,Middle,122.61
11/1/03,NSA,Phoenix,Middle,123.2
12/1/03,NSA,Phoenix,Middle,123.55
1/1/04,NSA,Phoenix,Middle,123.58
2/1/04,NSA,Phoenix,Middle,124
3/1/04,NSA,Phoenix,Middle,125
4/1/04,NSA,Phoenix,Middle,126.47
5/1/04,NSA,Phoenix,Middle,128.13
6/1/04,NSA,Phoenix,Middle,130.19
7/1/04,NSA,Phoenix,Middle,132.43
8/1/04,NSA,Phoenix,Middle,134.76
9/1/04,NSA,Phoenix,Middle,137.57
10/1/04,NSA,Phoenix,Middle,140.91
11/1/04,NSA,Phoenix,Middle,144.81
12/1/04,NSA,Phoenix,Middle,148.58
1/1/05,NSA,Phoenix,Middle,152.28
2/1/05,NSA,Phoenix,Middle,156.98
3/1/05,NSA,Phoenix,Middle,164
4/1/05,NSA,Phoenix,Middle,171.29
5/1/05,NSA,Phoenix,Middle,179.14
6/1/05,NSA,Phoenix,Middle,188.4
7/1/05,NSA,Phoenix,Middle,197.22
8/1/05,NSA,Phoenix,Middle,205.36
9/1/05,NSA,Phoenix,Middle,211.94
10/1/05,NSA,Phoenix,Middle,216.09
11/1/05,NSA,Phoenix,Middle,218.8
12/1/05,NSA,Phoenix,Middle,219.57
1/1/06,NSA,Phoenix,Middle,220.3
2/1/06,NSA,Phoenix,Middle,220.82
3/1/06,NSA,Phoenix,Middle,221.05
4/1/06,NSA,Phoenix,Middle,222.22
5/1/06,NSA,Phoenix,Middle,222.52
6/1/06,NSA,Phoenix,Middle,223.28
7/1/06,NSA,Phoenix,Middle,222.66
8/1/06,NSA,Phoenix,Middle,222.02
9/1/06,NSA,Phoenix,Middle,220.13
10/1/06,NSA,Phoenix,Middle,218.26
11/1/06,NSA,Phoenix,Middle,216.06
12/1/06,NSA,Phoenix,Middle,213.84
1/1/07,NSA,Phoenix,Middle,211.93
2/1/07,NSA,Phoenix,Middle,210.96
3/1/07,NSA,Phoenix,Middle,210.38
4/1/07,NSA,Phoenix,Middle,209.17
5/1/07,NSA,Phoenix,Middle,207.79
6/1/07,NSA,Phoenix,Middle,206.22
7/1/07,NSA,Phoenix,Middle,204.8
8/1/07,NSA,Phoenix,Middle,202.17
9/1/07,NSA,Phoenix,Middle,197.45
10/1/07,NSA,Phoenix,Middle,192.39
11/1/07,NSA,Phoenix,Middle,187.55
12/1/07,NSA,Phoenix,Middle,181.73
1/1/08,NSA,Phoenix,Middle,173.26
2/1/08,NSA,Phoenix,Middle,165.91
3/1/08,NSA,Phoenix,Middle,160.03
4/1/08,NSA,Phoenix,Middle,156.51
5/1/08,NSA,Phoenix,Middle,152.1
6/1/08,NSA,Phoenix,Middle,147.51
7/1/08,NSA,Phoenix,Middle,143.38
8/1/08,NSA,Phoenix,Middle,139.75
9/1/08,NSA,Phoenix,Middle,136.26
10/1/08,NSA,Phoenix,Middle,131.84
11/1/08,NSA,Phoenix,Middle,127.73
12/1/08,NSA,Phoenix,Middle,120.3
1/1/09,NSA,Phoenix,Middle,114.34
2/1/09,NSA,Phoenix,Middle,109.9
3/1/09,NSA,Phoenix,Middle,104.4
4/1/09,NSA,Phoenix,Middle,101.9
5/1/09,NSA,Phoenix,Middle,100.97
6/1/09,NSA,Phoenix,Middle,101.15
7/1/09,NSA,Phoenix,Middle,102.48
8/1/09,NSA,Phoenix,Middle,103.11
9/1/09,NSA,Phoenix,Middle,104.17
10/1/09,NSA,Phoenix,Middle,105.31
11/1/09,NSA,Phoenix,Middle,107.08
12/1/09,NSA,Phoenix,Middle,107.8
1/1/10,NSA,Phoenix,Middle,106.67
2/1/10,NSA,Phoenix,Middle,104.97
3/1/10,NSA,Phoenix,Middle,104.37
4/1/10,NSA,Phoenix,Middle,104.89
5/1/10,NSA,Phoenix,Middle,105.58
6/1/10,NSA,Phoenix,Middle,105.45
7/1/10,NSA,Phoenix,Middle,104.49
8/1/10,NSA,Phoenix,Middle,102.97
9/1/10,NSA,Phoenix,Middle,100.2
10/1/10,NSA,Phoenix,Middle,98.84
11/1/10,NSA,Phoenix,Middle,97.6
12/1/10,NSA,Phoenix,Middle,95.8
1/1/11,NSA,Phoenix,Middle,94.27
2/1/11,NSA,Phoenix,Middle,92.91
3/1/11,NSA,Phoenix,Middle,91.82
4/1/11,NSA,Phoenix,Middle,91.41
5/1/11,NSA,Phoenix,Middle,90.75
6/1/11,NSA,Phoenix,Middle,90.92
7/1/11,NSA,Phoenix,Middle,91.23
8/1/11,NSA,Phoenix,Middle,91.46
9/1/11,NSA,Phoenix,Middle,91.74
10/1/11,NSA,Phoenix,Middle,92.1
11/1/11,NSA,Phoenix,Middle,93.39
12/1/11,NSA,Phoenix,Middle,94.05
1/1/12,NSA,Phoenix,Middle,95.18
2/1/12,NSA,Phoenix,Middle,96.34
3/1/12,NSA,Phoenix,Middle,98.57
4/1/12,NSA,Phoenix,Middle,101.31
5/1/12,NSA,Phoenix,Middle,104.48
6/1/12,NSA,Phoenix,Middle,107.1
7/1/12,NSA,Phoenix,Middle,109.43
8/1/12,NSA,Phoenix,Middle,112.06
9/1/12,NSA,Phoenix,Middle,114.08
10/1/12,NSA,Phoenix,Middle,116.63
11/1/12,NSA,Phoenix,Middle,118.78
12/1/12,NSA,Phoenix,Middle,120.11
1/1/13,NSA,Phoenix,Middle,121.64
2/1/13,NSA,Phoenix,Middle,122.48
3/1/13,NSA,Phoenix,Middle,124.89
4/1/13,NSA,Phoenix,Middle,127.29
5/1/13,NSA,Phoenix,Middle,129.98
6/1/13,NSA,Phoenix,Middle,132.81
7/1/13,NSA,Phoenix,Middle,135.49
8/1/13,NSA,Phoenix,Middle,137.89
9/1/13,NSA,Phoenix,Middle,139.09
10/1/13,NSA,Phoenix,Middle,140.15
11/1/13,NSA,Phoenix,Middle,139.95
12/1/13,NSA,Phoenix,Middle,139.75
1/1/14,NSA,Phoenix,Middle,139.82
2/1/14,NSA,Phoenix,Middle,139.95
3/1/14,NSA,Phoenix,Middle,141.7
4/1/14,NSA,Phoenix,Middle,142.03
5/1/14,NSA,Phoenix,Middle,142.91
6/1/14,NSA,Phoenix,Middle,143.64
7/1/14,NSA,Phoenix,Middle,144.35
8/1/14,NSA,Phoenix,Middle,144.76
9/1/14,NSA,Phoenix,Middle,144.42
10/1/14,NSA,Phoenix,Middle,144.3
11/1/14,NSA,Phoenix,Middle,144.34
12/1/14,NSA,Phoenix,Middle,144.79
1/1/15,NSA,Phoenix,Middle,145.21
2/1/15,NSA,Phoenix,Middle,146.08
3/1/15,NSA,Phoenix,Middle,147.1
4/1/15,NSA,Phoenix,Middle,148.11
5/1/15,NSA,Phoenix,Middle,149.18
6/1/15,NSA,Phoenix,Middle,151.12
7/1/15,NSA,Phoenix,Middle,152.75
8/1/15,NSA,Phoenix,Middle,153.67
9/1/15,NSA,Phoenix,Middle,153.91
10/1/15,NSA,Phoenix,Middle,154.72
11/1/15,NSA,Phoenix,Middle,155.12
1/1/93,SA,Phoenix,Middle,69.2
2/1/93,SA,Phoenix,Middle,69.49
3/1/93,SA,Phoenix,Middle,70.03
4/1/93,SA,Phoenix,Middle,69.94
5/1/93,SA,Phoenix,Middle,70.09
6/1/93,SA,Phoenix,Middle,70.25
7/1/93,SA,Phoenix,Middle,70.49
8/1/93,SA,Phoenix,Middle,70.73
9/1/93,SA,Phoenix,Middle,71.18
10/1/93,SA,Phoenix,Middle,71.64
11/1/93,SA,Phoenix,Middle,72
12/1/93,SA,Phoenix,Middle,72.23
1/1/94,SA,Phoenix,Middle,72.79
2/1/94,SA,Phoenix,Middle,73.18
3/1/94,SA,Phoenix,Middle,73.57
4/1/94,SA,Phoenix,Middle,73.81
5/1/94,SA,Phoenix,Middle,73.95
6/1/94,SA,Phoenix,Middle,74.12
7/1/94,SA,Phoenix,Middle,74.47
8/1/94,SA,Phoenix,Middle,75.01
9/1/94,SA,Phoenix,Middle,75.56
10/1/94,SA,Phoenix,Middle,75.97
11/1/94,SA,Phoenix,Middle,76.33
12/1/94,SA,Phoenix,Middle,76.85
1/1/95,SA,Phoenix,Middle,77.01
2/1/95,SA,Phoenix,Middle,77.42
3/1/95,SA,Phoenix,Middle,77.51
4/1/95,SA,Phoenix,Middle,77.98
5/1/95,SA,Phoenix,Middle,78.36
6/1/95,SA,Phoenix,Middle,78.86
7/1/95,SA,Phoenix,Middle,79.18
8/1/95,SA,Phoenix,Middle,79.46
9/1/95,SA,Phoenix,Middle,79.54
10/1/95,SA,Phoenix,Middle,80.03
11/1/95,SA,Phoenix,Middle,80.37
12/1/95,SA,Phoenix,Middle,80.72
1/1/96,SA,Phoenix,Middle,81.12
2/1/96,SA,Phoenix,Middle,81.4
3/1/96,SA,Phoenix,Middle,81.98
4/1/96,SA,Phoenix,Middle,82.46
5/1/96,SA,Phoenix,Middle,83.02
6/1/96,SA,Phoenix,Middle,83.23
7/1/96,SA,Phoenix,Middle,83.51
